filter,Date,sampledFlow,sampledDatePC,sampledDateFlow,flow,turbidity,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,difference,runID,runDifference,filterRun,filterRunDate
24,2021-08-20T19:00:00Z,1.010954,2021-08-20T18:56:00Z,2021-08-20T19:00:00Z,1,0.02442002,10,3,1,0,0,0,0,0,0,75,4,16.75,24-4,24 - 08/20
24,2021-08-20T20:15:00Z,1.118031,2021-08-20T20:12:00Z,2021-08-20T20:15:00Z,1,0.02564103,15,4,2,0,0,0,0,0,0,15,4,18,24-4,24 - 08/20
24,2021-08-20T20:30:00Z,1.117292,2021-08-20T20:27:00Z,2021-08-20T20:30:00Z,1,0.02442002,12,2,1,0,0,0,0,0,0,15,4,18.25,24-4,24 - 08/20
24,2021-08-20T20:45:00Z,1.118031,2021-08-20T20:42:00Z,2021-08-20T20:45:00Z,1,0.02442002,9,3,1,0,0,0,0,0,0,15,4,18.5,24-4,24 - 08/20
24,2021-08-20T21:00:00Z,1.112862,2021-08-20T20:57:00Z,2021-08-20T21:00:00Z,1,0.02442002,11,2,1,0,0,0,0,0,0,75,4,18.75,24-4,24 - 08/20
24,2021-08-20T22:15:00Z,1.115815,2021-08-20T22:12:00Z,2021-08-20T22:15:00Z,1,0.02564103,14,3,1,0,0,0,0,0,0,15,4,20,24-4,24 - 08/20
24,2021-08-20T22:30:00Z,1.121723,2021-08-20T22:27:00Z,2021-08-20T22:30:00Z,1,0.02564103,24,5,2,0,0,0,0,0,0,15,4,20.25,24-4,24 - 08/20
24,2021-08-20T22:45:00Z,1.122462,2021-08-20T22:42:00Z,2021-08-20T22:45:00Z,1,0.02564103,13,3,2,0,0,0,0,0,0,15,4,20.5,24-4,24 - 08/20
24,2021-08-20T23:00:00Z,1.098831,2021-08-20T22:57:00Z,2021-08-20T23:00:00Z,1,0.02564103,12,3,1,0,0,0,0,0,0,75,4,20.75,24-4,24 - 08/20
24,2021-08-21T00:15:00Z,1.098831,2021-08-21T00:12:00Z,2021-08-21T00:15:00Z,1,0.02564103,15,4,2,0,0,0,0,0,0,15,4,22,24-4,24 - 08/20
24,2021-08-21T00:30:00Z,1.092923,2021-08-21T00:27:00Z,2021-08-21T00:30:00Z,1,0.02564103,14,3,1,0,0,0,0,0,0,15,4,22.25,24-4,24 - 08/20
24,2021-08-21T00:45:00Z,1.087754,2021-08-21T00:42:00Z,2021-08-21T00:45:00Z,1,0.02564103,16,3,1,0,0,0,0,0,0,15,4,22.5,24-4,24 - 08/20
24,2021-08-21T01:00:00Z,1.091446,2021-08-21T00:57:00Z,2021-08-21T01:00:00Z,1,0.02564103,14,4,1,0,0,0,0,0,0,75,4,22.75,24-4,24 - 08/20
24,2021-08-21T02:15:00Z,1.080369,2021-08-21T02:12:00Z,2021-08-21T02:15:00Z,1,0.02686203,19,4,2,0,0,0,0,0,0,15,4,24,24-4,24 - 08/20
24,2021-08-21T02:30:00Z,1.081846,2021-08-21T02:27:00Z,2021-08-21T02:30:00Z,1,0.02686203,16,3,2,0,0,0,0,0,0,15,4,24.25,24-4,24 - 08/20
24,2021-08-21T02:45:00Z,1.081846,2021-08-21T02:42:00Z,2021-08-21T02:45:00Z,1,0.02686203,17,5,1,0,0,0,0,0,0,15,4,24.5,24-4,24 - 08/20
24,2021-08-21T03:00:00Z,1.083323,2021-08-21T02:57:00Z,2021-08-21T03:00:00Z,1,0.02686203,17,4,1,0,0,0,0,0,0,75,4,24.75,24-4,24 - 08/20
24,2021-08-21T04:15:00Z,1.087754,2021-08-21T04:12:00Z,2021-08-21T04:15:00Z,1,0.02686203,20,4,2,0,0,0,0,0,0,15,4,26,24-4,24 - 08/20
24,2021-08-21T04:30:00Z,1.086277,2021-08-21T04:27:00Z,2021-08-21T04:30:00Z,1,0.02686203,20,5,1,0,0,0,0,0,0,15,4,26.25,24-4,24 - 08/20
24,2021-08-21T04:45:00Z,1.0848,2021-08-21T04:42:00Z,2021-08-21T04:45:00Z,1,0.02686203,19,5,1,0,0,0,0,0,0,15,4,26.5,24-4,24 - 08/20
24,2021-08-21T05:00:00Z,1.084062,2021-08-21T04:57:00Z,2021-08-21T05:00:00Z,1,0.02686203,19,4,1,0,0,0,0,0,0,75,4,26.75,24-4,24 - 08/20
24,2021-08-21T06:15:00Z,1.089231,2021-08-21T06:12:00Z,2021-08-21T06:15:00Z,1,0.02686203,24,4,1,0,0,0,0,0,0,15,4,28,24-4,24 - 08/20
24,2021-08-21T06:30:00Z,1.086277,2021-08-21T06:27:00Z,2021-08-21T06:30:00Z,1,0.02686203,21,5,1,0,0,0,0,0,0,15,4,28.25,24-4,24 - 08/20
24,2021-08-21T06:45:00Z,1.086277,2021-08-21T06:42:00Z,2021-08-21T06:45:00Z,1,0.02686203,19,5,1,0,0,0,0,0,0,15,4,28.5,24-4,24 - 08/20
24,2021-08-21T07:00:00Z,1.085538,2021-08-21T06:57:00Z,2021-08-21T07:00:00Z,1,0.02686203,22,6,1,0,0,0,0,0,0,75,4,28.75,24-4,24 - 08/20
24,2021-08-21T08:15:00Z,1.089231,2021-08-21T08:12:00Z,2021-08-21T08:15:00Z,1,0.02686203,35,6,2,0,0,0,0,0,0,15,4,30,24-4,24 - 08/20
24,2021-08-21T08:30:00Z,1.089231,2021-08-21T08:27:00Z,2021-08-21T08:30:00Z,1,0.02686203,24,5,1,0,0,0,0,0,0,15,4,30.25,24-4,24 - 08/20
24,2021-08-21T08:45:00Z,1.0848,2021-08-21T08:42:00Z,2021-08-21T08:45:00Z,1,0.02686203,24,5,2,1,0,0,0,0,0,15,4,30.5,24-4,24 - 08/20
24,2021-08-21T09:00:00Z,1.0848,2021-08-21T08:57:00Z,2021-08-21T09:00:00Z,1,0.02686203,22,5,1,0,0,0,0,0,0,75,4,30.75,24-4,24 - 08/20
24,2021-08-21T10:15:00Z,1.104,2021-08-21T10:12:00Z,2021-08-21T10:15:00Z,1,0.02686203,28,5,2,0,0,0,0,0,0,15,4,32,24-4,24 - 08/20
24,2021-08-21T10:30:00Z,1.103261,2021-08-21T10:27:00Z,2021-08-21T10:30:00Z,1,0.02686203,23,5,1,0,0,0,0,0,0,15,4,32.25,24-4,24 - 08/20
24,2021-08-21T10:45:00Z,1.098092,2021-08-21T10:42:00Z,2021-08-21T10:45:00Z,1,0.02686203,23,5,1,0,0,0,0,0,0,15,4,32.5,24-4,24 - 08/20
24,2021-08-21T11:00:00Z,1.092185,2021-08-21T10:58:00Z,2021-08-21T11:00:00Z,1,0.02686203,26,5,3,0,0,0,0,0,0,75,4,32.75,24-4,24 - 08/20
24,2021-08-21T12:15:00Z,1.084062,2021-08-21T12:13:00Z,2021-08-21T12:15:00Z,1,0.02686203,28,5,2,0,0,0,0,0,0,15,4,34,24-4,24 - 08/20
24,2021-08-21T12:30:00Z,1.087015,2021-08-21T12:28:00Z,2021-08-21T12:30:00Z,1,0.02686203,28,4,1,0,0,0,0,0,0,15,4,34.25,24-4,24 - 08/20
24,2021-08-21T12:45:00Z,1.0848,2021-08-21T12:43:00Z,2021-08-21T12:45:00Z,1,0.02686203,26,4,1,0,0,0,0,0,0,15,4,34.5,24-4,24 - 08/20
24,2021-08-21T13:00:00Z,1.0848,2021-08-21T12:58:00Z,2021-08-21T13:00:00Z,1,0.02686203,26,6,1,0,0,0,0,0,0,75,4,34.75,24-4,24 - 08/20
24,2021-08-21T14:15:00Z,1.0752,2021-08-21T14:13:00Z,2021-08-21T14:15:00Z,1,0.02686203,27,5,2,0,0,0,0,0,0,15,4,36,24-4,24 - 08/20
24,2021-08-21T14:30:00Z,1.076677,2021-08-21T14:28:00Z,2021-08-21T14:30:00Z,1,0.02686203,26,4,1,0,0,0,0,0,0,15,4,36.25,24-4,24 - 08/20
24,2021-08-21T14:45:00Z,1.141662,2021-08-21T14:43:00Z,2021-08-21T14:45:00Z,1,0.02686203,26,5,1,0,0,0,0,0,0,15,4,36.5,24-4,24 - 08/20
24,2021-08-21T15:00:00Z,1.0944,2021-08-21T14:58:00Z,2021-08-21T15:00:00Z,1,0.02686203,26,4,2,1,0,0,0,0,0,75,4,36.75,24-4,24 - 08/20
24,2021-08-21T16:15:00Z,1.081108,2021-08-21T16:13:00Z,2021-08-21T16:15:00Z,1,0.02686203,31,5,2,1,0,0,0,0,0,15,4,38,24-4,24 - 08/20
24,2021-08-21T16:30:00Z,1.082585,2021-08-21T16:28:00Z,2021-08-21T16:30:00Z,1,0.02686203,28,5,1,0,0,0,0,0,0,15,4,38.25,24-4,24 - 08/20
24,2021-08-21T16:45:00Z,1.084062,2021-08-21T16:43:00Z,2021-08-21T16:45:00Z,1,0.02686203,27,4,1,0,0,0,0,0,0,15,4,38.5,24-4,24 - 08/20
24,2021-08-21T17:00:00Z,1.081108,2021-08-21T16:58:00Z,2021-08-21T17:00:00Z,1,0.02686203,27,4,1,0,0,0,0,0,0,75,4,38.75,24-4,24 - 08/20
24,2021-08-21T18:15:00Z,1.112123,2021-08-21T18:13:00Z,2021-08-21T18:15:00Z,1,0.02686203,31,5,1,0,0,0,0,0,0,15,4,40,24-4,24 - 08/20
24,2021-08-21T18:30:00Z,1.119508,2021-08-21T18:28:00Z,2021-08-21T18:30:00Z,1,0.02686203,29,3,1,0,0,0,0,0,0,15,4,40.25,24-4,24 - 08/20
24,2021-08-21T18:45:00Z,1.118031,2021-08-21T18:43:00Z,2021-08-21T18:45:00Z,1,0.02686203,26,3,2,0,0,0,0,0,0,15,4,40.5,24-4,24 - 08/20
24,2021-08-21T19:00:00Z,1.115077,2021-08-21T18:58:00Z,2021-08-21T19:00:00Z,1,0.02686203,28,4,2,0,0,0,0,0,0,75,4,40.75,24-4,24 - 08/20
24,2021-08-21T20:15:00Z,1.1136,2021-08-21T20:13:00Z,2021-08-21T20:15:00Z,1,0.02686203,29,3,2,0,0,0,0,0,0,15,4,42,24-4,24 - 08/20
24,2021-08-21T20:30:00Z,1.108431,2021-08-21T20:28:00Z,2021-08-21T20:30:00Z,1,0.02686203,31,5,1,0,0,0,0,0,0,15,4,42.25,24-4,24 - 08/20
24,2021-08-21T20:45:00Z,1.109908,2021-08-21T20:43:00Z,2021-08-21T20:45:00Z,1,0.02686203,36,3,2,1,0,0,0,0,0,15,4,42.5,24-4,24 - 08/20
24,2021-08-21T21:00:00Z,1.108431,2021-08-21T20:58:00Z,2021-08-21T21:00:00Z,1,0.02686203,28,3,1,0,0,0,0,0,0,75,4,42.75,24-4,24 - 08/20
24,2021-08-21T22:15:00Z,1.101046,2021-08-21T22:13:00Z,2021-08-21T22:15:00Z,1,0.02686203,31,3,2,0,0,0,0,0,0,15,4,44,24-4,24 - 08/20
24,2021-08-21T22:30:00Z,1.105477,2021-08-21T22:28:00Z,2021-08-21T22:30:00Z,1,0.02686203,32,3,1,0,0,0,0,0,0,15,4,44.25,24-4,24 - 08/20
24,2021-08-21T22:45:00Z,1.103261,2021-08-21T22:43:00Z,2021-08-21T22:45:00Z,1,0.02686203,33,4,1,0,0,0,0,0,0,15,4,44.5,24-4,24 - 08/20
24,2021-08-21T23:00:00Z,1.103261,2021-08-21T22:58:00Z,2021-08-21T23:00:00Z,1,0.02686203,30,3,1,0,0,0,0,0,0,75,4,44.75,24-4,24 - 08/20
24,2021-08-22T00:15:00Z,1.098092,2021-08-22T00:13:00Z,2021-08-22T00:15:00Z,1,0.02686203,33,4,1,0,0,0,0,0,0,15,4,46,24-4,24 - 08/20
24,2021-08-22T00:30:00Z,1.0944,2021-08-22T00:28:00Z,2021-08-22T00:30:00Z,1,0.02686203,30,4,1,0,0,0,0,0,0,15,4,46.25,24-4,24 - 08/20
24,2021-08-22T00:45:00Z,1.092923,2021-08-22T00:43:00Z,2021-08-22T00:45:00Z,1,0.02686203,30,3,2,1,0,0,0,0,0,15,4,46.5,24-4,24 - 08/20
24,2021-08-22T01:00:00Z,1.089231,2021-08-22T00:58:00Z,2021-08-22T01:00:00Z,1,0.02686203,32,3,1,0,0,0,0,0,0,75,4,46.75,24-4,24 - 08/20
24,2021-08-22T02:15:00Z,1.0752,2021-08-22T02:14:00Z,2021-08-22T02:15:00Z,1,0.02686203,23,3,6,1,0,0,0,0,0,15,4,48,24-4,24 - 08/20
24,2021-08-22T02:30:00Z,1.092185,2021-08-22T02:29:00Z,2021-08-22T02:30:00Z,1,0.02686203,22,3,2,0,0,0,0,0,0,15,4,48.25,24-4,24 - 08/20
24,2021-08-22T02:45:00Z,1.086277,2021-08-22T02:44:00Z,2021-08-22T02:45:00Z,1,0.02686203,22,2,1,0,0,0,0,0,0,15,4,48.5,24-4,24 - 08/20
24,2021-08-22T03:00:00Z,1.088492,2021-08-22T02:59:00Z,2021-08-22T03:00:00Z,1,0.02686203,21,2,1,0,0,0,0,0,0,75,4,48.75,24-4,24 - 08/20
24,2021-08-22T04:15:00Z,1.078892,2021-08-22T04:14:00Z,2021-08-22T04:15:00Z,1,0.02686203,24,3,2,0,0,0,0,0,0,15,4,50,24-4,24 - 08/20
24,2021-08-22T04:30:00Z,1.074461,2021-08-22T04:29:00Z,2021-08-22T04:30:00Z,1,0.02686203,23,2,2,0,0,0,0,0,0,15,4,50.25,24-4,24 - 08/20
24,2021-08-22T04:45:00Z,1.107692,2021-08-22T04:44:00Z,2021-08-22T04:45:00Z,1,0.02686203,21,3,1,0,0,0,0,0,0,15,4,50.5,24-4,24 - 08/20
24,2021-08-22T05:00:00Z,1.105477,2021-08-22T04:59:00Z,2021-08-22T05:00:00Z,1,0.02686203,22,2,1,0,0,0,0,0,0,75,4,50.75,24-4,24 - 08/20
24,2021-08-22T06:15:00Z,1.087754,2021-08-22T06:14:00Z,2021-08-22T06:15:00Z,1,0.02686203,25,3,2,1,0,0,0,0,0,15,4,52,24-4,24 - 08/20
24,2021-08-22T06:30:00Z,1.081846,2021-08-22T06:29:00Z,2021-08-22T06:30:00Z,1,0.02686203,27,1,1,0,0,0,0,0,0,15,4,52.25,24-4,24 - 08/20
24,2021-08-22T06:45:00Z,1.0752,2021-08-22T06:44:00Z,2021-08-22T06:45:00Z,1,0.02686203,24,2,1,0,0,0,0,0,0,15,4,52.5,24-4,24 - 08/20
24,2021-08-22T07:00:00Z,1.0848,2021-08-22T06:59:00Z,2021-08-22T07:00:00Z,1,0.02686203,25,3,1,0,0,0,0,0,0,75,4,52.75,24-4,24 - 08/20
24,2021-08-22T08:15:00Z,1.093662,2021-08-22T08:14:00Z,2021-08-22T08:15:00Z,1,0.02686203,28,2,1,0,0,0,0,0,0,15,4,54,24-4,24 - 08/20
24,2021-08-22T08:30:00Z,1.0944,2021-08-22T08:29:00Z,2021-08-22T08:30:00Z,1,0.02686203,24,2,1,0,0,0,0,0,0,15,4,54.25,24-4,24 - 08/20
24,2021-08-22T08:45:00Z,1.092923,2021-08-22T08:44:00Z,2021-08-22T08:45:00Z,1,0.02686203,26,3,1,0,0,0,0,0,0,15,4,54.5,24-4,24 - 08/20
24,2021-08-22T09:00:00Z,1.092185,2021-08-22T08:59:00Z,2021-08-22T09:00:00Z,1,0.02686203,26,2,1,0,0,0,0,0,0,75,4,54.75,24-4,24 - 08/20
24,2021-08-22T10:15:00Z,1.086277,2021-08-22T10:14:00Z,2021-08-22T10:15:00Z,1,0.02686203,28,4,1,0,0,0,0,0,0,15,4,56,24-4,24 - 08/20
24,2021-08-22T10:30:00Z,1.081108,2021-08-22T10:29:00Z,2021-08-22T10:30:00Z,1,0.02686203,27,3,1,0,0,0,0,0,0,15,4,56.25,24-4,24 - 08/20
24,2021-08-22T10:45:00Z,1.078154,2021-08-22T10:44:00Z,2021-08-22T10:45:00Z,1,0.02686203,26,3,1,0,0,0,0,0,0,15,4,56.5,24-4,24 - 08/20
24,2021-08-22T11:00:00Z,1.076677,2021-08-22T10:59:00Z,2021-08-22T11:00:00Z,1,0.02686203,27,2,1,0,0,0,0,0,0,NA,4,56.75,24-4,24 - 08/20
25,2021-08-05T05:15:00Z,1.298954,2021-08-05T05:09:00Z,2021-08-05T05:15:00Z,1,0.02808303,70,5,2,1,0,0,0,0,0,15,1,0,25-1,25 - 08/05
25,2021-08-05T05:30:00Z,1.298215,2021-08-05T05:24:00Z,2021-08-05T05:30:00Z,1,0.02808303,64,5,1,1,0,0,0,0,0,15,1,0.25,25-1,25 - 08/05
25,2021-08-05T05:45:00Z,1.296739,2021-08-05T05:39:00Z,2021-08-05T05:45:00Z,1,0.02808303,68,5,2,1,0,0,0,0,0,15,1,0.5,25-1,25 - 08/05
25,2021-08-05T06:00:00Z,1.302646,2021-08-05T05:54:00Z,2021-08-05T06:00:00Z,1,0.02686203,68,6,2,1,0,0,0,0,0,75,1,0.75,25-1,25 - 08/05
25,2021-08-05T07:15:00Z,1.296739,2021-08-05T07:09:00Z,2021-08-05T07:15:00Z,1,0.02808303,69,6,2,1,0,0,0,0,0,15,1,2,25-1,25 - 08/05
25,2021-08-05T07:30:00Z,1.296739,2021-08-05T07:24:00Z,2021-08-05T07:30:00Z,1,0.03052503,71,6,2,1,0,0,0,0,0,15,1,2.25,25-1,25 - 08/05
25,2021-08-05T07:45:00Z,1.292308,2021-08-05T07:39:00Z,2021-08-05T07:45:00Z,1,0.02686203,65,6,2,1,0,0,0,0,0,15,1,2.5,25-1,25 - 08/05
25,2021-08-05T08:00:00Z,1.288615,2021-08-05T07:54:00Z,2021-08-05T08:00:00Z,1,0.02930403,67,6,2,1,0,0,0,0,0,75,1,2.75,25-1,25 - 08/05
25,2021-08-05T09:15:00Z,1.277538,2021-08-05T09:09:00Z,2021-08-05T09:15:00Z,1,0.02808303,72,6,2,1,0,0,0,0,0,15,1,4,25-1,25 - 08/05
25,2021-08-05T09:30:00Z,1.279754,2021-08-05T09:24:00Z,2021-08-05T09:30:00Z,1,0.02686203,72,6,3,1,0,0,0,0,0,15,1,4.25,25-1,25 - 08/05
25,2021-08-05T09:45:00Z,1.279754,2021-08-05T09:39:00Z,2021-08-05T09:45:00Z,1,0.02808303,77,8,3,1,0,0,0,0,0,15,1,4.5,25-1,25 - 08/05
25,2021-08-05T10:00:00Z,1.279754,2021-08-05T09:54:00Z,2021-08-05T10:00:00Z,1,0.02686203,75,8,2,1,0,0,0,0,0,75,1,4.75,25-1,25 - 08/05
25,2021-08-05T11:15:00Z,1.276061,2021-08-05T11:09:00Z,2021-08-05T11:15:00Z,1,0.02808303,80,9,2,1,0,0,0,0,0,15,1,6,25-1,25 - 08/05
25,2021-08-05T11:30:00Z,1.295262,2021-08-05T11:24:00Z,2021-08-05T11:30:00Z,1,0.02808303,78,8,3,1,0,0,0,0,0,15,1,6.25,25-1,25 - 08/05
25,2021-08-05T11:45:00Z,1.292308,2021-08-05T11:39:00Z,2021-08-05T11:45:00Z,1,0.02808303,86,8,3,1,0,0,0,0,0,15,1,6.5,25-1,25 - 08/05
25,2021-08-05T12:00:00Z,1.291569,2021-08-05T11:54:00Z,2021-08-05T12:00:00Z,1,0.02808303,85,9,4,1,0,0,0,0,0,75,1,6.75,25-1,25 - 08/05
25,2021-08-05T13:15:00Z,1.285661,2021-08-05T13:10:00Z,2021-08-05T13:15:00Z,1,0.02808303,90,11,3,1,0,0,0,0,0,15,1,8,25-1,25 - 08/05
25,2021-08-05T13:30:00Z,1.282708,2021-08-05T13:25:00Z,2021-08-05T13:30:00Z,1,0.02808303,90,11,3,0,0,0,0,0,0,15,1,8.25,25-1,25 - 08/05
25,2021-08-05T13:45:00Z,1.284185,2021-08-05T13:40:00Z,2021-08-05T13:45:00Z,1,0.02808303,83,9,2,1,0,0,0,0,0,15,1,8.5,25-1,25 - 08/05
25,2021-08-05T14:00:00Z,1.284185,2021-08-05T13:55:00Z,2021-08-05T14:00:00Z,1,0.02808303,90,11,2,1,0,0,0,0,0,75,1,8.75,25-1,25 - 08/05
25,2021-08-05T15:15:00Z,1.279754,2021-08-05T15:10:00Z,2021-08-05T15:15:00Z,1,0.02808303,91,12,3,1,0,0,0,0,0,15,1,10,25-1,25 - 08/05
25,2021-08-05T15:30:00Z,1.279754,2021-08-05T15:25:00Z,2021-08-05T15:30:00Z,1,0.02808303,89,11,3,1,0,0,0,0,0,15,1,10.25,25-1,25 - 08/05
25,2021-08-05T15:45:00Z,1.281231,2021-08-05T15:40:00Z,2021-08-05T15:45:00Z,1,0.02808303,91,12,3,1,0,0,0,0,0,15,1,10.5,25-1,25 - 08/05
25,2021-08-05T16:00:00Z,1.279754,2021-08-05T15:55:00Z,2021-08-05T16:00:00Z,1,0.02930403,95,12,4,1,0,0,0,0,0,75,1,10.75,25-1,25 - 08/05
25,2021-08-05T17:15:00Z,1.307815,2021-08-05T17:10:00Z,2021-08-05T17:15:00Z,1,0.02930403,91,11,3,1,0,0,0,0,0,15,1,12,25-1,25 - 08/05
25,2021-08-05T17:30:00Z,1.304861,2021-08-05T17:25:00Z,2021-08-05T17:30:00Z,1,0.02930403,90,13,3,1,0,0,0,0,0,15,1,12.25,25-1,25 - 08/05
25,2021-08-05T17:45:00Z,1.3056,2021-08-05T17:40:00Z,2021-08-05T17:45:00Z,1,0.02930403,100,13,4,1,0,0,0,0,0,15,1,12.5,25-1,25 - 08/05
25,2021-08-05T18:00:00Z,1.307815,2021-08-05T17:55:00Z,2021-08-05T18:00:00Z,1,0.02930403,98,14,3,1,0,0,0,0,0,75,1,12.75,25-1,25 - 08/05
25,2021-08-05T19:15:00Z,1.296739,2021-08-05T19:10:00Z,2021-08-05T19:15:00Z,1,0.02930403,92,14,2,1,0,0,0,0,0,15,1,14,25-1,25 - 08/05
25,2021-08-05T19:30:00Z,1.298215,2021-08-05T19:25:00Z,2021-08-05T19:30:00Z,1,0.02930403,93,12,3,1,0,0,0,0,0,15,1,14.25,25-1,25 - 08/05
25,2021-08-05T19:45:00Z,1.296739,2021-08-05T19:40:00Z,2021-08-05T19:45:00Z,1,0.02930403,95,13,4,1,0,0,0,0,0,15,1,14.5,25-1,25 - 08/05
25,2021-08-05T20:00:00Z,1.309292,2021-08-05T19:55:00Z,2021-08-05T20:00:00Z,1,0.02930403,91,13,3,1,0,0,0,0,0,75,1,14.75,25-1,25 - 08/05
25,2021-08-05T21:15:00Z,1.294523,2021-08-05T21:10:00Z,2021-08-05T21:15:00Z,1,0.02930403,89,15,3,1,0,0,0,0,0,15,1,16,25-1,25 - 08/05
25,2021-08-05T21:30:00Z,1.298954,2021-08-05T21:25:00Z,2021-08-05T21:30:00Z,1,0.03052503,85,14,3,1,0,0,0,0,0,15,1,16.25,25-1,25 - 08/05
25,2021-08-05T21:45:00Z,1.298215,2021-08-05T21:40:00Z,2021-08-05T21:45:00Z,1,0.03052503,89,15,3,1,0,0,0,0,0,15,1,16.5,25-1,25 - 08/05
25,2021-08-05T22:00:00Z,1.298215,2021-08-05T21:55:00Z,2021-08-05T22:00:00Z,1,0.03052503,83,13,3,0,0,0,0,0,0,75,1,16.75,25-1,25 - 08/05
25,2021-08-05T23:15:00Z,1.295262,2021-08-05T23:10:00Z,2021-08-05T23:15:00Z,1,0.03052503,84,15,3,1,0,0,0,0,0,15,1,18,25-1,25 - 08/05
25,2021-08-05T23:30:00Z,1.293785,2021-08-05T23:25:00Z,2021-08-05T23:30:00Z,1,0.03052503,89,15,3,1,0,0,0,0,0,15,1,18.25,25-1,25 - 08/05
25,2021-08-05T23:45:00Z,1.287877,2021-08-05T23:40:00Z,2021-08-05T23:45:00Z,1,0.03052503,89,14,3,1,0,0,0,0,0,15,1,18.5,25-1,25 - 08/05
25,2021-08-06T00:00:00Z,1.291569,2021-08-05T23:55:00Z,2021-08-06T00:00:00Z,1,0.03052503,91,16,4,1,0,0,0,0,0,75,1,18.75,25-1,25 - 08/05
25,2021-08-06T01:15:00Z,1.287138,2021-08-06T01:10:00Z,2021-08-06T01:15:00Z,1,0.03052503,91,16,3,1,0,0,0,0,0,15,1,20,25-1,25 - 08/05
25,2021-08-06T01:30:00Z,1.287138,2021-08-06T01:25:00Z,2021-08-06T01:30:00Z,1,0.03052503,89,16,3,1,0,0,0,0,0,15,1,20.25,25-1,25 - 08/05
25,2021-08-06T01:45:00Z,1.2893539999999999,2021-08-06T01:40:00Z,2021-08-06T01:45:00Z,1,0.03052503,94,15,3,1,0,0,0,0,0,15,1,20.5,25-1,25 - 08/05
25,2021-08-06T02:00:00Z,1.293046,2021-08-06T01:55:00Z,2021-08-06T02:00:00Z,1,0.03052503,91,16,3,0,0,0,0,0,0,75,1,20.75,25-1,25 - 08/05
25,2021-08-06T03:15:00Z,1.291569,2021-08-06T03:10:00Z,2021-08-06T03:15:00Z,1,0.03052503,97,15,3,1,0,0,0,0,0,15,1,22,25-1,25 - 08/05
25,2021-08-06T03:30:00Z,1.294523,2021-08-06T03:26:00Z,2021-08-06T03:30:00Z,1,0.03052503,92,16,3,1,0,0,0,0,0,15,1,22.25,25-1,25 - 08/05
25,2021-08-06T03:45:00Z,1.296739,2021-08-06T03:41:00Z,2021-08-06T03:45:00Z,1,0.03052503,90,17,3,1,0,0,0,0,0,15,1,22.5,25-1,25 - 08/05
25,2021-08-06T04:00:00Z,1.290092,2021-08-06T03:56:00Z,2021-08-06T04:00:00Z,1,0.03052503,96,16,2,1,0,0,0,0,0,75,1,22.75,25-1,25 - 08/05
25,2021-08-06T05:15:00Z,1.290831,2021-08-06T05:11:00Z,2021-08-06T05:15:00Z,1,0.03052503,96,16,3,1,0,0,0,0,0,15,1,24,25-1,25 - 08/05
25,2021-08-06T05:30:00Z,1.2893539999999999,2021-08-06T05:26:00Z,2021-08-06T05:30:00Z,1,0.03052503,97,15,3,0,0,0,0,0,0,15,1,24.25,25-1,25 - 08/05
25,2021-08-06T05:45:00Z,1.287138,2021-08-06T05:41:00Z,2021-08-06T05:45:00Z,1,0.03052503,98,17,3,0,0,0,0,0,0,15,1,24.5,25-1,25 - 08/05
25,2021-08-06T06:00:00Z,1.288615,2021-08-06T05:56:00Z,2021-08-06T06:00:00Z,1,0.03052503,98,16,3,0,0,0,0,0,0,75,1,24.75,25-1,25 - 08/05
25,2021-08-06T07:15:00Z,1.103261,2021-08-06T07:11:00Z,2021-08-06T07:15:00Z,1,0.03174603,103,16,2,0,0,0,0,0,0,15,1,26,25-1,25 - 08/05
25,2021-08-06T07:30:00Z,1.105477,2021-08-06T07:26:00Z,2021-08-06T07:30:00Z,1,0.03296703,101,16,3,1,0,0,0,0,0,15,1,26.25,25-1,25 - 08/05
25,2021-08-06T07:45:00Z,1.105477,2021-08-06T07:41:00Z,2021-08-06T07:45:00Z,1,0.03296703,107,16,3,1,0,0,0,0,0,15,1,26.5,25-1,25 - 08/05
25,2021-08-06T08:00:00Z,1.108431,2021-08-06T07:56:00Z,2021-08-06T08:00:00Z,1,0.03296703,105,16,4,0,0,0,0,0,0,75,1,26.75,25-1,25 - 08/05
25,2021-08-06T09:15:00Z,1.111385,2021-08-06T09:11:00Z,2021-08-06T09:15:00Z,1,0.03296703,112,17,2,1,0,0,0,0,0,15,1,28,25-1,25 - 08/05
25,2021-08-06T09:30:00Z,1.108431,2021-08-06T09:26:00Z,2021-08-06T09:30:00Z,1,0.03296703,111,17,4,1,0,0,0,0,0,15,1,28.25,25-1,25 - 08/05
25,2021-08-06T09:45:00Z,1.109169,2021-08-06T09:41:00Z,2021-08-06T09:45:00Z,1,0.03296703,108,16,4,1,0,0,0,0,0,15,1,28.5,25-1,25 - 08/05
25,2021-08-06T10:00:00Z,1.109169,2021-08-06T09:56:00Z,2021-08-06T10:00:00Z,1,0.03296703,111,18,3,1,0,0,0,0,0,75,1,28.75,25-1,25 - 08/05
25,2021-08-06T11:15:00Z,1.104738,2021-08-06T11:11:00Z,2021-08-06T11:15:00Z,1,0.03296703,114,16,4,1,0,0,0,0,0,15,1,30,25-1,25 - 08/05
